gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1913497248	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000562	MPEG.ANL 000562		Cherniski, D.													PRESENT	EtOH - 1																		2018-01-17T00:00:00				2018	1	17											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-3.031311	-49.647814																																																		Lumbriculidae								Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae			Lumbriculidae						FAMILY				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.942Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	6964	6964	1	42	255	473	6964					Lumbriculidae	Lumbriculidae		EML	2023-09-07T09:19:05.942Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497247	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000561	MPEG.ANL 000561		Cherniski, D.													PRESENT	EtOH - 1																		2018-01-19T00:00:00				2018	1	19											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-3.260328	-49.650494																																																		Lumbriculidae								Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae			Lumbriculidae						FAMILY				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.942Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	6964	6964	1	42	255	473	6964					Lumbriculidae	Lumbriculidae		EML	2023-09-07T09:19:05.942Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497246	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000581	MPEG.ANL 000581		Bueno, Paulo													PRESENT	EtOH - 2																																			Pará, Conceição do Araguaia	SOUTH_AMERICA				BR	Pará	Conceição do Araguaia		Bacia do do rio Araguaia (Tocantins-Araguaia)									-7.932194	-49.330528																																																		Clitellata								Animalia	Annelida	Clitellata					Clitellata						CLASS				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.945Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	255	255	1	42	255							Clitellata	Hirudinea		EML	2023-09-07T09:19:05.945Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.39_2	Conceição do Araguaia			NE	
1913497245	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000535	MPEG.ANL 000535		Cherniski, D.													PRESENT	EtOH - 2																		2017-08-28T00:00:00				2017	8	28											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-3.106706	-49.658372																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.937Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.937Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497244	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000534	MPEG.ANL 000534		Cherniski, D.													PRESENT	EtOH - 1																		2017-08-25T00:00:00				2017	8	25											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-3.260328	-49.650494																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.937Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.937Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497243	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000558	MPEG.ANL 000558		Cherniski, D.													PRESENT	EtOH - 1																		2018-01-16T00:00:00				2018	1	16											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-3.397125	-49.606553																																																		Lumbriculidae								Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae			Lumbriculidae						FAMILY				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.938Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	6964	6964	1	42	255	473	6964					Lumbriculidae	Lumbriculidae		EML	2023-09-07T09:19:05.938Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497242	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000552	MPEG.ANL 000552		Cherniski, D.													PRESENT	EtOH - 1																		2018-01-09T00:00:00				2018	1	9											Pará, Itupiranga	SOUTH_AMERICA				BR	Pará	Itupiranga		Bacia Tocantins-Araguaia									-5.200178	-49.299075																																																		Lumbriculidae								Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae			Lumbriculidae						FAMILY				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.938Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	6964	6964	1	42	255	473	6964					Lumbriculidae	Lumbriculidae		EML	2023-09-07T09:19:05.938Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.78_2	Nova Ipixuna				
1913497241	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000569	MPEG.ANL 000569		Cherniski, D.													PRESENT	EtOH - 2																		2018-01-19T00:00:00				2018	1	19											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-2.6816	-49.673692																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.942Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.942Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497240	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000538	MPEG.ANL 000538		Cherniski, D.													PRESENT	EtOH - 4																		2017-08-30T00:00:00				2017	8	30											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-2.933386	-49.657156																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.937Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.937Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497239	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000539	MPEG.ANL 000539		Kinispel, S.													PRESENT	EtOH - 1																		2000-12-19T00:00:00				2000	12	19								Terra firme, margem direita do rio Xingú, pitfall - pequenos mamíferos			Pará, Vitória do Xingú	SOUTH_AMERICA				BR	Pará	Vitória do Xingú		Vitória do Xingú																																																												Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.937Z						COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.937Z	2023-01-07T11:25:05.817Z	false												
1913497238	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000571	MPEG.ANL 000571		Cherniski, D.													PRESENT	EtOH - 2																		2018-01-14T00:00:00				2018	1	14											Pará, Tucuruí	SOUTH_AMERICA				BR	Pará	Tucuruí		Bacia Tocantins-Araguaia									-5.034233	-49.333678																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.942Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.942Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.59_2	Itupiranga				
1913497237	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000572	MPEG.ANL 000572		Cherniski, D.													PRESENT	EtOH - 4																		2018-01-07T00:00:00				2018	1	7											Pará, Vila Nova do Pará	SOUTH_AMERICA				BR	Pará	Vila Nova do Pará		Bacia Tocantins-Araguaia									-3.106706	-49.658372																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.941Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.941Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497236	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000578	MPEG.ANL 000578		Cherniski, D.													PRESENT	EtOH - 2																		2018-01-11T00:00:00				2018	1	11											Pará, Marabá	SOUTH_AMERICA				BR	Pará	Marabá		Bacia Tocantins-Araguaia									-5.299603	-49.236994																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.941Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.941Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.66_2	Marabá				
1913497235	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000568	MPEG.ANL 000568		Cherniski, D.													PRESENT	EtOH - 1																		2018-01-17T00:00:00				2018	1	17											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-5.337433	-49.206506																																																		Naididae								Animalia	Annelida	Clitellata	Tubificida	Naididae			Naididae						FAMILY				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.942Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	6960	6960	1	42	255	11341167	6960					Naididae	Naididae		EML	2023-09-07T09:19:05.942Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.66_2	Marabá			NE	
1913497234	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000556	MPEG.ANL 000556		Cherniski, D.													PRESENT	EtOH - 1																		2018-01-15T00:00:00				2018	1	15											Pará, Tucuruí	SOUTH_AMERICA				BR	Pará	Tucuruí		Bacia Tocantins-Araguaia									-3.521753	-49.599589																																																		Lumbriculidae								Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae			Lumbriculidae						FAMILY				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.938Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	6964	6964	1	42	255	473	6964					Lumbriculidae	Lumbriculidae		EML	2023-09-07T09:19:05.938Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.138_2	Tucuruí				
1913497233	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000514	MPEG.ANL 000514		Cherniski, D.													PRESENT	EtOH - 50																		2017-09-04T00:00:00				2017	9	4											Pará, Itupiranga	SOUTH_AMERICA				BR	Pará	Itupiranga		Bacia Tocantins-Araguaia									-5.072692	-49.321008																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.939Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.939Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.59_2	Itupiranga				
1913497232	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000574	MPEG.ANL 000574		Cherniski, D.													PRESENT	EtOH - 2																		2018-01-14T00:00:00				2018	1	14											Pará, Tucuruí	SOUTH_AMERICA				BR	Pará	Tucuruí		Bacia Tocantins-Araguaia									-4.844456	-49.404489																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.941Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.941Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.78_2	Nova Ipixuna				
1913497231	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000557	MPEG.ANL 000557		Cherniski, D.													PRESENT	EtOH - 1																		2018-01-15T00:00:00				2018	1	15											Pará, Breu Branco	SOUTH_AMERICA				BR	Pará	Breu Branco		Bacia Tocantins-Araguaia									-3.478192	-49.603642																																																		Lumbriculidae								Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae			Lumbriculidae						FAMILY				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.938Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	6964	6964	1	42	255	473	6964					Lumbriculidae	Lumbriculidae		EML	2023-09-07T09:19:05.938Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.27_2	Breu Branco				
1913497230	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000536	MPEG.ANL 000536		Cherniski, D.													PRESENT	EtOH - 10																		2017-08-28T00:00:00				2017	8	28											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-3.031311	-49.647814																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.937Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.937Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497229	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000521	MPEG.ANL 000521		Cherniski, D.													PRESENT	EtOH - 23																		2017-09-01T00:00:00				2017	9	1											Pará, Jacundá	SOUTH_AMERICA				BR	Pará	Jacundá		Bacia Tocantins-Araguaia									-4.712928	-49.432431																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.938Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.938Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.59_2	Itupiranga				
1913497228	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000531	MPEG.ANL 000531		Cherniski, D.													PRESENT	EtOH - 6																		2017-08-24T00:00:00				2017	8	24											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-3.354336	-49.641586																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.937Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.937Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497227	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000529	MPEG.ANL 000529		Cherniski, D.													PRESENT	EtOH - 2																		2017-08-24T00:00:00				2017	8	24											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-3.397125	-49.606553																																																		Oligochaeta								Animalia	Annelida	Clitellata					Oligochaeta						CLASS				SYNONYM			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.937Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	8166676	255	1	42	255							Clitellata	Oligochaeta		EML	2023-09-07T09:19:05.937Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497226	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000566	MPEG.ANL 000566		Cherniski, D.													PRESENT	EtOH - 1																		2018-01-18T00:00:00				2018	1	18											Pará, Baião	SOUTH_AMERICA				BR	Pará	Baião		Bacia Tocantins-Araguaia									-2.734381	-49.683808																																																		Lumbriculidae								Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae			Lumbriculidae						FAMILY				ACCEPTED			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.942Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	6964	6964	1	42	255	473	6964					Lumbriculidae	Lumbriculidae		EML	2023-09-07T09:19:05.942Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.16_2	Baião				
1913497225	Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.			CC_BY_NC_4_0				Museu Paraense Emílio Goeldi (MPEG)					MPEG	ANL			PRESERVED_SPECIMEN				MPEG.ANL 000493	MPEG.ANL 000493		Beckman, Ruana; Pena, José; Souza, Raíssa													PRESENT	Etanol - 3																		2018-01-24T00:00:00				2018	1	24											Pará, Belém	SOUTH_AMERICA				BR	Pará	Belém		Mocambo									-1.440694	-48.41125																																																		Haplotaxida								Animalia	Annelida	Clitellata	Haplotaxida				Haplotaxida						ORDER				DOUBTFUL			9c48ee0b-404a-4c84-9af0-946eef39ddca	BR	2023-09-07T09:19:05.950Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	472	472	1	42	255	472						Haplotaxida	Haplotaxida		EML	2023-09-07T09:19:05.950Z	2023-01-07T11:25:05.817Z	false			BRA	Brazil	BRA.14_1	Pará	BRA.14.19_2	Belém			NE	
